run_id,experiment_id,status,artifact_uri,start_time,end_time,metrics.ts_val_f1,metrics.ts_val_pr_auc,metrics.best_iteration,metrics.diag_n_pos,metrics.val_pr_auc,metrics.test_f1,metrics.threshold,metrics.fit_seconds,metrics.diag_n,metrics.val_f1,metrics.ts_threshold,metrics.diag_precision,metrics.diag_recall,metrics.ts_f1,metrics.ts_best_iteration,metrics.ts_pr_auc,metrics.test_roc_auc,metrics.test_pr_auc,metrics.test_p_at_r50,metrics.test_p_at_r80,params.model.patience,params.model.epochs,params.sampler,params.seed,params.device,params.model.weight_decay,params.model.layers,params.trial0_source,params.model.undirected,params.trials_completed,params.model.hidden,params.model.dropout,params.model.lr,params.model.early_stopping_rounds,params.model.n_estimators,params.feature_version,params.seeds,params.total_fits,params.dataset_version,tags.features,tags.mlflow.runName,tags.git_commit,tags.dataset,tags.mlflow.parentRunId,tags.mlflow.user,tags.mlflow.source.name,tags.model,tags.regime,tags.mlflow.source.type,tags.feature_version,tags.split_hash,tags.dataset_version,tags.kind
e9e5315aa129440facfacb5e76320641,5,FINISHED,/home/abhinawap/StudySes/mulegraph/mlruns/5/e9e5315aa129440facfacb5e76320641/artifacts,2026-09-19 06:38:41.152000+00:00,2026-09-19 06:38:38.846000+00:00,0.2405498281786942,0.13701365162156806,130.0,828.0,0.13701365162156806,0.7386215864759428,0.012026716955006123,9.529153451998354,13123.0,0.2405498281786942,0.012026716955006123,0.8,0.6859903381642513,0.6438356164383562,130.0,0.6318200116184662,,,,,,,none,4,cuda,,,xgboost_defaults,,0,,,,50,1000,,,,,base_gfp,temporal_rolling.xgb.base_gfp.s4,edf06ea-dirty,elliptic_pp,65e8d161829d483f93edb1ac2e72efbd,abhinawap,/home/abhinawap/StudySes/mulegraph/.venv/bin/mulegraph,xgb,temporal_rolling,LOCAL,a22c7accccccd0ed,46a65966a3a2e489,2023.1,child
ae49d44e405e4695a4fca424c5780033,5,FINISHED,/home/abhinawap/StudySes/mulegraph/mlruns/5/ae49d44e405e4695a4fca424c5780033/artifacts,2026-09-19 06:38:30.975000+00:00,2026-09-19 06:38:31.195000+00:00,0.2405498281786942,0.13701365162156806,130.0,828.0,0.13701365162156806,0.7386215864759428,0.012026716955006123,9.480684370000745,13123.0,0.2405498281786942,0.012026716955006123,0.8,0.6859903381642513,0.6438356164383562,130.0,0.6318200116184662,,,,,,,none,3,cuda,,,xgboost_defaults,,0,,,,50,1000,,,,,base_gfp,temporal_rolling.xgb.base_gfp.s3,edf06ea-dirty,elliptic_pp,65e8d161829d483f93edb1ac2e72efbd,abhinawap,/home/abhinawap/StudySes/mulegraph/.venv/bin/mulegraph,xgb,temporal_rolling,LOCAL,a22c7accccccd0ed,46a65966a3a2e489,2023.1,child
1b48c534097d4c1da31e9ff10e9b1461,5,FINISHED,/home/abhinawap/StudySes/mulegraph/mlruns/5/1b48c534097d4c1da31e9ff10e9b1461/artifacts,2026-09-19 06:38:20.896000+00:00,2026-09-19 06:38:21.134000+00:00,0.2405498281786942,0.13701365162156806,130.0,828.0,0.13701365162156806,0.7386215864759428,0.012026716955006123,9.738332781000281,13123.0,0.2405498281786942,0.012026716955006123,0.8,0.6859903381642513,0.6438356164383562,130.0,0.6318200116184662,,,,,,,none,2,cuda,,,xgboost_defaults,,0,,,,50,1000,,,,,base_gfp,temporal_rolling.xgb.base_gfp.s2,edf06ea-dirty,elliptic_pp,65e8d161829d483f93edb1ac2e72efbd,abhinawap,/home/abhinawap/StudySes/mulegraph/.venv/bin/mulegraph,xgb,temporal_rolling,LOCAL,a22c7accccccd0ed,46a65966a3a2e489,2023.1,child
77a97b6dd300485087ffa51361acacaf,5,FINISHED,/home/abhinawap/StudySes/mulegraph/mlruns/5/77a97b6dd300485087ffa51361acacaf/artifacts,2026-09-19 06:38:10.520000+00:00,2026-09-19 06:38:10.741000+00:00,0.2405498281786942,0.13701365162156806,130.0,828.0,0.13701365162156806,0.7386215864759428,0.012026716955006123,10.037300990999938,13123.0,0.2405498281786942,0.012026716955006123,0.8,0.6859903381642513,0.6438356164383562,130.0,0.6318200116184662,,,,,,,none,1,cuda,,,xgboost_defaults,,0,,,,50,1000,,,,,base_gfp,temporal_rolling.xgb.base_gfp.s1,edf06ea-dirty,elliptic_pp,65e8d161829d483f93edb1ac2e72efbd,abhinawap,/home/abhinawap/StudySes/mulegraph/.venv/bin/mulegraph,xgb,temporal_rolling,LOCAL,a22c7accccccd0ed,46a65966a3a2e489,2023.1,child
bc10c6f9401c4ad3ba32f0b91bed5d7c,5,FINISHED,/home/abhinawap/StudySes/mulegraph/mlruns/5/bc10c6f9401c4ad3ba32f0b91bed5d7c/artifacts,2026-09-19 06:38:02.218000+00:00,2026-09-19 06:38:02.472000+00:00,0.2405498281786942,0.13701365162156806,130.0,828.0,0.13701365162156806,0.7386215864759428,0.012026716955006123,9.406391037000503,13123.0,0.2405498281786942,0.012026716955006123,0.8,0.6859903381642513,0.6438356164383562,130.0,0.6318200116184662,,,,,,,none,0,cuda,,,xgboost_defaults,,0,,,,50,1000,,,,,base_gfp,temporal_rolling.xgb.base_gfp.s0,edf06ea-dirty,elliptic_pp,65e8d161829d483f93edb1ac2e72efbd,abhinawap,/home/abhinawap/StudySes/mulegraph/.venv/bin/mulegraph,xgb,temporal_rolling,LOCAL,a22c7accccccd0ed,46a65966a3a2e489,2023.1,child
e69b9871fa834ae89180d94e99804dbe,5,FINISHED,/home/abhinawap/StudySes/mulegraph/mlruns/5/e69b9871fa834ae89180d94e99804dbe/artifacts,2026-09-19 06:37:52.214000+00:00,2026-09-19 06:37:52.408000+00:00,0.2534246575342466,0.14521739804192962,109.0,828.0,0.14521739804192962,0.7335504885993486,0.018344316631555557,9.150519640998027,13123.0,0.2534246575342466,0.018344316631555557,0.7963224893917963,0.6799516908212561,0.6758620689655173,109.0,0.5987358619895187,,,,,,,none,4,cuda,,,xgboost_defaults,,0,,,,50,1000,,,,,base,temporal_rolling.xgb.base.s4,edf06ea-dirty,elliptic_pp,65e8d161829d483f93edb1ac2e72efbd,abhinawap,/home/abhinawap/StudySes/mulegraph/.venv/bin/mulegraph,xgb,temporal_rolling,LOCAL,none,46a65966a3a2e489,2023.1,child
59865093141a48378e190c1520104524,5,FINISHED,/home/abhinawap/StudySes/mulegraph/mlruns/5/59865093141a48378e190c1520104524/artifacts,2026-09-19 06:37:42.456000+00:00,2026-09-19 06:37:42.669000+00:00,0.2534246575342466,0.14521739804192962,109.0,828.0,0.14521739804192962,0.7335504885993486,0.018344316631555557,9.270598116003384,13123.0,0.2534246575342466,0.018344316631555557,0.7963224893917963,0.6799516908212561,0.6758620689655173,109.0,0.5987358619895187,,,,,,,none,3,cuda,,,xgboost_defaults,,0,,,,50,1000,,,,,base,temporal_rolling.xgb.base.s3,edf06ea-dirty,elliptic_pp,65e8d161829d483f93edb1ac2e72efbd,abhinawap,/home/abhinawap/StudySes/mulegraph/.venv/bin/mulegraph,xgb,temporal_rolling,LOCAL,none,46a65966a3a2e489,2023.1,child
90626c2daf4d4a39879d752c56861fb7,5,FINISHED,/home/abhinawap/StudySes/mulegraph/mlruns/5/90626c2daf4d4a39879d752c56861fb7/artifacts,2026-09-19 06:37:35.019000+00:00,2026-09-19 06:37:35.199000+00:00,0.2534246575342466,0.14521739804192962,109.0,828.0,0.14521739804192962,0.7335504885993486,0.018344316631555557,9.190246485000898,13123.0,0.2534246575342466,0.018344316631555557,0.7963224893917963,0.6799516908212561,0.6758620689655173,109.0,0.5987358619895187,,,,,,,none,2,cuda,,,xgboost_defaults,,0,,,,50,1000,,,,,base,temporal_rolling.xgb.base.s2,edf06ea-dirty,elliptic_pp,65e8d161829d483f93edb1ac2e72efbd,abhinawap,/home/abhinawap/StudySes/mulegraph/.venv/bin/mulegraph,xgb,temporal_rolling,LOCAL,none,46a65966a3a2e489,2023.1,child
d787d303505748a394527c4d26cd0767,5,FINISHED,/home/abhinawap/StudySes/mulegraph/mlruns/5/d787d303505748a394527c4d26cd0767/artifacts,2026-09-19 06:37:25.172000+00:00,2026-09-19 06:37:25.443000+00:00,0.2534246575342466,0.14521739804192962,109.0,828.0,0.14521739804192962,0.7335504885993486,0.018344316631555557,9.75152924399481,13123.0,0.2534246575342466,0.018344316631555557,0.7963224893917963,0.6799516908212561,0.6758620689655173,109.0,0.5987358619895187,,,,,,,none,1,cuda,,,xgboost_defaults,,0,,,,50,1000,,,,,base,temporal_rolling.xgb.base.s1,edf06ea-dirty,elliptic_pp,65e8d161829d483f93edb1ac2e72efbd,abhinawap,/home/abhinawap/StudySes/mulegraph/.venv/bin/mulegraph,xgb,temporal_rolling,LOCAL,none,46a65966a3a2e489,2023.1,child
08ad1bb5c54741ceaad2a9395c58495c,5,FINISHED,/home/abhinawap/StudySes/mulegraph/mlruns/5/08ad1bb5c54741ceaad2a9395c58495c/artifacts,2026-09-19 06:37:14.715000+00:00,2026-09-19 06:37:14.899000+00:00,0.2534246575342466,0.14521739804192962,109.0,828.0,0.14521739804192962,0.7335504885993486,0.018344316631555557,9.533842605002064,13123.0,0.2534246575342466,0.018344316631555557,0.7963224893917963,0.6799516908212561,0.6758620689655173,109.0,0.5987358619895187,,,,,,,none,0,cuda,,,xgboost_defaults,,0,,,,50,1000,,,,,base,temporal_rolling.xgb.base.s0,edf06ea-dirty,elliptic_pp,65e8d161829d483f93edb1ac2e72efbd,abhinawap,/home/abhinawap/StudySes/mulegraph/.venv/bin/mulegraph,xgb,temporal_rolling,LOCAL,none,46a65966a3a2e489,2023.1,child
29d6f44754f74e2697e5851d362781ad,5,FINISHED,/home/abhinawap/StudySes/mulegraph/mlruns/5/29d6f44754f74e2697e5851d362781ad/artifacts,2026-09-19 06:37:07.152000+00:00,2026-09-19 06:37:07.307000+00:00,,,46.0,828.0,0.8469967455048976,0.5774744027303754,0.8863279223442078,17.98815541300064,13123.0,0.8256513026052105,,0.6640502354788069,0.5108695652173914,0.031746031746031744,,0.11626838855113203,0.8731443008331812,0.5792040816457452,0.6981450252951096,0.18055555555555555,20,200,neighbor,4,cuda,0.0,2,sage_default_2x64,True,0,64,0.2,0.001,,,,,,,base_gfp,temporal.sage.base_gfp.s4,edf06ea-dirty,elliptic_pp,65e8d161829d483f93edb1ac2e72efbd,abhinawap,/home/abhinawap/StudySes/mulegraph/.venv/bin/mulegraph,sage,temporal,LOCAL,a22c7accccccd0ed,f576c23d95a59084,2023.1,child
c1331e21e2b849e78ed9c755584c0885,5,FINISHED,/home/abhinawap/StudySes/mulegraph/mlruns/5/c1331e21e2b849e78ed9c755584c0885/artifacts,2026-09-19 06:36:48.559000+00:00,2026-09-19 06:36:48.711000+00:00,,,26.0,828.0,0.8444457542457038,0.5570987654320988,0.958061158657074,10.885630611999659,13123.0,0.825531914893617,,0.7713675213675214,0.4359903381642512,0.031746031746031744,,0.10241693908617983,0.8691654240657901,0.5803903528984158,0.6206896551724138,0.1739700865914458,20,200,neighbor,3,cuda,0.0,2,sage_default_2x64,True,0,64,0.2,0.001,,,,,,,base_gfp,temporal.sage.base_gfp.s3,edf06ea-dirty,elliptic_pp,65e8d161829d483f93edb1ac2e72efbd,abhinawap,/home/abhinawap/StudySes/mulegraph/.venv/bin/mulegraph,sage,temporal,LOCAL,a22c7accccccd0ed,f576c23d95a59084,2023.1,child
fb6240dc95b04509ad4cd0b8ec567b8d,5,FINISHED,/home/abhinawap/StudySes/mulegraph/mlruns/5/fb6240dc95b04509ad4cd0b8ec567b8d/artifacts,2026-09-19 06:36:39.522000+00:00,2026-09-19 06:36:39.692000+00:00,,,18.0,828.0,0.8487573987489033,0.5528089887640449,0.9491193294525146,9.073004428000786,13123.0,0.8205128205128205,,0.727810650887574,0.44565217391304346,0.03278688524590164,,0.16236728058762043,0.8859831674240147,0.5900727324972841,0.6602870813397129,0.19522968197879859,20,200,neighbor,2,cuda,0.0,2,sage_default_2x64,True,0,64,0.2,0.001,,,,,,,base_gfp,temporal.sage.base_gfp.s2,edf06ea-dirty,elliptic_pp,65e8d161829d483f93edb1ac2e72efbd,abhinawap,/home/abhinawap/StudySes/mulegraph/.venv/bin/mulegraph,sage,temporal,LOCAL,a22c7accccccd0ed,f576c23d95a59084,2023.1,child
30debaf7a6f44f499871ee583d5ae328,5,FINISHED,/home/abhinawap/StudySes/mulegraph/mlruns/5/30debaf7a6f44f499871ee583d5ae328/artifacts,2026-09-19 06:36:29.772000+00:00,2026-09-19 06:36:29.943000+00:00,,,29.0,828.0,0.8333173469192917,0.5644937586685159,0.8828919529914856,11.568455390000963,13123.0,0.787878787878788,,0.6628664495114006,0.4915458937198068,0.03125,,0.13659370154461087,0.8817856321940698,0.5759165701160563,0.6550632911392406,0.1918402777777778,20,200,neighbor,1,cuda,0.0,2,sage_default_2x64,True,0,64,0.2,0.001,,,,,,,base_gfp,temporal.sage.base_gfp.s1,edf06ea-dirty,elliptic_pp,65e8d161829d483f93edb1ac2e72efbd,abhinawap,/home/abhinawap/StudySes/mulegraph/.venv/bin/mulegraph,sage,temporal,LOCAL,a22c7accccccd0ed,f576c23d95a59084,2023.1,child
df10fc392cbd461db867807fe62b71fd,5,FINISHED,/home/abhinawap/StudySes/mulegraph/mlruns/5/df10fc392cbd461db867807fe62b71fd/artifacts,2026-09-19 06:36:17.499000+00:00,2026-09-19 06:36:17.677000+00:00,,,31.0,828.0,0.839330632965134,0.5192878338278932,0.9486319422721863,12.868500059001235,13123.0,0.8135593220338982,,0.6730769230769231,0.4227053140096618,0.0,,0.1526301830084056,0.878174034847833,0.5345870568734824,0.5774058577405857,0.1906816220880069,20,200,neighbor,0,cuda,0.0,2,sage_default_2x64,True,0,64,0.2,0.001,,,,,,,base_gfp,temporal.sage.base_gfp.s0,edf06ea-dirty,elliptic_pp,65e8d161829d483f93edb1ac2e72efbd,abhinawap,/home/abhinawap/StudySes/mulegraph/.venv/bin/mulegraph,sage,temporal,LOCAL,a22c7accccccd0ed,f576c23d95a59084,2023.1,child
1f19f1e6f7514fd2b176d2e1d2c4f204,5,FINISHED,/home/abhinawap/StudySes/mulegraph/mlruns/5/1f19f1e6f7514fd2b176d2e1d2c4f204/artifacts,2026-09-19 06:36:06.241000+00:00,2026-09-19 06:36:06.386000+00:00,,,75.0,828.0,0.8845033062349372,0.5879973027646662,0.9188771843910217,23.24888524400012,13123.0,0.8553719008264462,,0.665648854961832,0.5265700483091788,0.03225806451612903,,0.15157390109930896,0.8814484109443177,0.5158043623022344,0.672077922077922,0.19217391304347825,20,200,neighbor,4,cuda,0.0,2,sage_default_2x64,True,0,64,0.2,0.001,,,,,,,base,temporal.sage.base.s4,edf06ea-dirty,elliptic_pp,65e8d161829d483f93edb1ac2e72efbd,abhinawap,/home/abhinawap/StudySes/mulegraph/.venv/bin/mulegraph,sage,temporal,LOCAL,none,f576c23d95a59084,2023.1,child
d8e1e423253d43df918bcb922eb19bc0,5,FINISHED,/home/abhinawap/StudySes/mulegraph/mlruns/5/d8e1e423253d43df918bcb922eb19bc0/artifacts,2026-09-19 06:35:42.235000+00:00,2026-09-19 06:35:42.406000+00:00,,,46.0,828.0,0.8942082412648105,0.6027219701879456,0.9211122393608093,15.818660734001242,13123.0,0.8495934959349594,,0.6503496503496503,0.5615942028985508,0.03225806451612903,,0.14371687239173103,0.8867997477471106,0.5760768358193278,0.7353463587921847,0.20115291262135923,20,200,neighbor,3,cuda,0.0,2,sage_default_2x64,True,0,64,0.2,0.001,,,,,,,base,temporal.sage.base.s3,edf06ea-dirty,elliptic_pp,65e8d161829d483f93edb1ac2e72efbd,abhinawap,/home/abhinawap/StudySes/mulegraph/.venv/bin/mulegraph,sage,temporal,LOCAL,none,f576c23d95a59084,2023.1,child
e990ece88ed9476fa382afe6e231f62c,5,FINISHED,/home/abhinawap/StudySes/mulegraph/mlruns/5/e990ece88ed9476fa382afe6e231f62c/artifacts,2026-09-19 06:35:28.334000+00:00,2026-09-19 06:35:28.501000+00:00,,,71.0,828.0,0.8889951550895959,0.6224350205198358,0.9191766381263733,24.60548742300125,13123.0,0.868312757201646,,0.7176656151419558,0.5495169082125604,0.03508771929824561,,0.15282399462255813,0.8856385789753896,0.5698840768471799,0.7695167286245354,0.1976154992548435,20,200,neighbor,2,cuda,0.0,2,sage_default_2x64,True,0,64,0.2,0.001,,,,,,,base,temporal.sage.base.s2,edf06ea-dirty,elliptic_pp,65e8d161829d483f93edb1ac2e72efbd,abhinawap,/home/abhinawap/StudySes/mulegraph/.venv/bin/mulegraph,sage,temporal,LOCAL,none,f576c23d95a59084,2023.1,child
2f7c28a50db545abaa3796865d52c559,5,FINISHED,/home/abhinawap/StudySes/mulegraph/mlruns/5/2f7c28a50db545abaa3796865d52c559/artifacts,2026-09-19 06:35:05.705000+00:00,2026-09-19 06:35:05.822000+00:00,,,67.0,828.0,0.8742488804761929,0.5957746478873239,0.9408062100410461,22.531843080001636,13123.0,0.8493723849372383,,0.714527027027027,0.5108695652173914,0.03333333333333333,,0.1303353566279684,0.8761671116454787,0.5545397819161543,0.7366548042704626,0.19340723453908984,20,200,neighbor,1,cuda,0.0,2,sage_default_2x64,True,0,64,0.2,0.001,,,,,,,base,temporal.sage.base.s1,edf06ea-dirty,elliptic_pp,65e8d161829d483f93edb1ac2e72efbd,abhinawap,/home/abhinawap/StudySes/mulegraph/.venv/bin/mulegraph,sage,temporal,LOCAL,none,f576c23d95a59084,2023.1,child
a121a56c27ce45cba8eb297e0b68ec52,5,FINISHED,/home/abhinawap/StudySes/mulegraph/mlruns/5/a121a56c27ce45cba8eb297e0b68ec52/artifacts,2026-09-19 06:34:42.478000+00:00,2026-09-19 06:34:42.668000+00:00,,,12.0,828.0,0.8577038407561873,0.6023113528212101,0.8524354696273804,8.083325975998378,13123.0,0.8418972332015812,,0.6889580093312597,0.535024154589372,0.03225806451612903,,0.1092610808306578,0.8850041158084371,0.6370554101672246,0.7915869980879541,0.20406278855032317,20,200,neighbor,0,cuda,0.0,2,sage_default_2x64,True,0,64,0.2,0.001,,,,,,,base,temporal.sage.base.s0,edf06ea-dirty,elliptic_pp,65e8d161829d483f93edb1ac2e72efbd,abhinawap,/home/abhinawap/StudySes/mulegraph/.venv/bin/mulegraph,sage,temporal,LOCAL,none,f576c23d95a59084,2023.1,child
55d6ea3e7139441da4cf96fc2c92e1cf,5,FINISHED,/home/abhinawap/StudySes/mulegraph/mlruns/5/55d6ea3e7139441da4cf96fc2c92e1cf/artifacts,2026-09-19 06:34:35.162000+00:00,2026-09-19 06:34:35.294000+00:00,,,182.0,828.0,0.9586351655543043,0.718299164768413,0.9708261489868164,1.0424946560015087,13123.0,0.9382716049382716,,0.967280163599182,0.571256038647343,0.03508771929824561,,0.14020357858066365,0.8748915057179286,0.7148052327148748,0.9975903614457832,0.1588785046728972,,,none,4,cuda,,,xgboost_defaults,,0,,,,50,1000,,,,,base_gfp,temporal.xgb.base_gfp.s4,edf06ea-dirty,elliptic_pp,65e8d161829d483f93edb1ac2e72efbd,abhinawap,/home/abhinawap/StudySes/mulegraph/.venv/bin/mulegraph,xgb,temporal,LOCAL,a22c7accccccd0ed,f576c23d95a59084,2023.1,child
0b5fd01af9944efb8c0de0c61edaaf41,5,FINISHED,/home/abhinawap/StudySes/mulegraph/mlruns/5/0b5fd01af9944efb8c0de0c61edaaf41/artifacts,2026-09-19 06:34:33.792000+00:00,2026-09-19 06:34:33.964000+00:00,,,182.0,828.0,0.9586351655543043,0.718299164768413,0.9708261489868164,1.0921896479994757,13123.0,0.9382716049382716,,0.967280163599182,0.571256038647343,0.03508771929824561,,0.14020357858066365,0.8748915057179286,0.7148052327148748,0.9975903614457832,0.1588785046728972,,,none,3,cuda,,,xgboost_defaults,,0,,,,50,1000,,,,,base_gfp,temporal.xgb.base_gfp.s3,edf06ea-dirty,elliptic_pp,65e8d161829d483f93edb1ac2e72efbd,abhinawap,/home/abhinawap/StudySes/mulegraph/.venv/bin/mulegraph,xgb,temporal,LOCAL,a22c7accccccd0ed,f576c23d95a59084,2023.1,child
5b95ea3794b64e078eaede6689e2b687,5,FINISHED,/home/abhinawap/StudySes/mulegraph/mlruns/5/5b95ea3794b64e078eaede6689e2b687/artifacts,2026-09-19 06:34:32.356000+00:00,2026-09-19 06:34:32.510000+00:00,,,182.0,828.0,0.9586351655543043,0.718299164768413,0.9708261489868164,1.092205697999816,13123.0,0.9382716049382716,,0.967280163599182,0.571256038647343,0.03508771929824561,,0.14020357858066365,0.8748915057179286,0.7148052327148748,0.9975903614457832,0.1588785046728972,,,none,2,cuda,,,xgboost_defaults,,0,,,,50,1000,,,,,base_gfp,temporal.xgb.base_gfp.s2,edf06ea-dirty,elliptic_pp,65e8d161829d483f93edb1ac2e72efbd,abhinawap,/home/abhinawap/StudySes/mulegraph/.venv/bin/mulegraph,xgb,temporal,LOCAL,a22c7accccccd0ed,f576c23d95a59084,2023.1,child
55f6dd69db864a758919fe06644506b7,5,FINISHED,/home/abhinawap/StudySes/mulegraph/mlruns/5/55f6dd69db864a758919fe06644506b7/artifacts,2026-09-19 06:34:30.957000+00:00,2026-09-19 06:34:31.101000+00:00,,,182.0,828.0,0.9586351655543043,0.718299164768413,0.9708261489868164,1.1637928199997987,13123.0,0.9382716049382716,,0.967280163599182,0.571256038647343,0.03508771929824561,,0.14020357858066365,0.8748915057179286,0.7148052327148748,0.9975903614457832,0.1588785046728972,,,none,1,cuda,,,xgboost_defaults,,0,,,,50,1000,,,,,base_gfp,temporal.xgb.base_gfp.s1,edf06ea-dirty,elliptic_pp,65e8d161829d483f93edb1ac2e72efbd,abhinawap,/home/abhinawap/StudySes/mulegraph/.venv/bin/mulegraph,xgb,temporal,LOCAL,a22c7accccccd0ed,f576c23d95a59084,2023.1,child
2457116865e245bc9b02da171650e145,5,FINISHED,/home/abhinawap/StudySes/mulegraph/mlruns/5/2457116865e245bc9b02da171650e145/artifacts,2026-09-19 06:34:29.474000+00:00,2026-09-19 06:34:29.637000+00:00,,,182.0,828.0,0.9586351655543043,0.718299164768413,0.9708261489868164,1.0995331989997794,13123.0,0.9382716049382716,,0.967280163599182,0.571256038647343,0.03508771929824561,,0.14020357858066365,0.8748915057179286,0.7148052327148748,0.9975903614457832,0.1588785046728972,,,none,0,cuda,,,xgboost_defaults,,0,,,,50,1000,,,,,base_gfp,temporal.xgb.base_gfp.s0,edf06ea-dirty,elliptic_pp,65e8d161829d483f93edb1ac2e72efbd,abhinawap,/home/abhinawap/StudySes/mulegraph/.venv/bin/mulegraph,xgb,temporal,LOCAL,a22c7accccccd0ed,f576c23d95a59084,2023.1,child
a6a714c34206493d973a66b70a731303,5,FINISHED,/home/abhinawap/StudySes/mulegraph/mlruns/5/a6a714c34206493d973a66b70a731303/artifacts,2026-09-19 06:34:28.038000+00:00,2026-09-19 06:34:28.184000+00:00,,,59.0,828.0,0.959444297262492,0.7215007215007215,0.8715395331382751,0.6129127639997023,13123.0,0.9308943089430894,,0.8960573476702509,0.6038647342995169,0.0,,0.22875152624571563,0.9106901002528422,0.7264431258771145,0.9833729216152018,0.19592198581560283,,,none,4,cuda,,,xgboost_defaults,,0,,,,50,1000,,,,,base,temporal.xgb.base.s4,edf06ea-dirty,elliptic_pp,65e8d161829d483f93edb1ac2e72efbd,abhinawap,/home/abhinawap/StudySes/mulegraph/.venv/bin/mulegraph,xgb,temporal,LOCAL,none,f576c23d95a59084,2023.1,child
63d598a5efb34a8b9c6d85346166c200,5,FINISHED,/home/abhinawap/StudySes/mulegraph/mlruns/5/63d598a5efb34a8b9c6d85346166c200/artifacts,2026-09-19 06:34:27.109000+00:00,2026-09-19 06:34:27.273000+00:00,,,59.0,828.0,0.959444297262492,0.7215007215007215,0.8715395331382751,0.575783408999996,13123.0,0.9308943089430894,,0.8960573476702509,0.6038647342995169,0.0,,0.22875152624571563,0.9106901002528422,0.7264431258771145,0.9833729216152018,0.19592198581560283,,,none,3,cuda,,,xgboost_defaults,,0,,,,50,1000,,,,,base,temporal.xgb.base.s3,edf06ea-dirty,elliptic_pp,65e8d161829d483f93edb1ac2e72efbd,abhinawap,/home/abhinawap/StudySes/mulegraph/.venv/bin/mulegraph,xgb,temporal,LOCAL,none,f576c23d95a59084,2023.1,child
8f5663cb3bbe4bab9ed42ae3cc4f8843,5,FINISHED,/home/abhinawap/StudySes/mulegraph/mlruns/5/8f5663cb3bbe4bab9ed42ae3cc4f8843/artifacts,2026-09-19 06:34:26.217000+00:00,2026-09-19 06:34:26.364000+00:00,,,59.0,828.0,0.959444297262492,0.7215007215007215,0.8715395331382751,0.6507049400006508,13123.0,0.9308943089430894,,0.8960573476702509,0.6038647342995169,0.0,,0.22875152624571563,0.9106901002528422,0.7264431258771145,0.9833729216152018,0.19592198581560283,,,none,2,cuda,,,xgboost_defaults,,0,,,,50,1000,,,,,base,temporal.xgb.base.s2,edf06ea-dirty,elliptic_pp,65e8d161829d483f93edb1ac2e72efbd,abhinawap,/home/abhinawap/StudySes/mulegraph/.venv/bin/mulegraph,xgb,temporal,LOCAL,none,f576c23d95a59084,2023.1,child
12e3c34c42084fb1ac18e635da19394c,5,FINISHED,/home/abhinawap/StudySes/mulegraph/mlruns/5/12e3c34c42084fb1ac18e635da19394c/artifacts,2026-09-19 06:34:25.296000+00:00,2026-09-19 06:34:25.429000+00:00,,,59.0,828.0,0.959444297262492,0.7215007215007215,0.8715395331382751,0.530737766999664,13123.0,0.9308943089430894,,0.8960573476702509,0.6038647342995169,0.0,,0.22875152624571563,0.9106901002528422,0.7264431258771145,0.9833729216152018,0.19592198581560283,,,none,1,cuda,,,xgboost_defaults,,0,,,,50,1000,,,,,base,temporal.xgb.base.s1,edf06ea-dirty,elliptic_pp,65e8d161829d483f93edb1ac2e72efbd,abhinawap,/home/abhinawap/StudySes/mulegraph/.venv/bin/mulegraph,xgb,temporal,LOCAL,none,f576c23d95a59084,2023.1,child
8b1eb6d231ca4b2ea45e0cab2e95ffd6,5,FINISHED,/home/abhinawap/StudySes/mulegraph/mlruns/5/8b1eb6d231ca4b2ea45e0cab2e95ffd6/artifacts,2026-09-19 06:34:24.487000+00:00,2026-09-19 06:34:24.601000+00:00,,,59.0,828.0,0.959444297262492,0.7215007215007215,0.8715395331382751,0.9850926749986684,13123.0,0.9308943089430894,,0.8960573476702509,0.6038647342995169,0.0,,0.22875152624571563,0.9106901002528422,0.7264431258771145,0.9833729216152018,0.19592198581560283,,,none,0,cuda,,,xgboost_defaults,,0,,,,50,1000,,,,,base,temporal.xgb.base.s0,edf06ea-dirty,elliptic_pp,65e8d161829d483f93edb1ac2e72efbd,abhinawap,/home/abhinawap/StudySes/mulegraph/.venv/bin/mulegraph,xgb,temporal,LOCAL,none,f576c23d95a59084,2023.1,child
65e8d161829d483f93edb1ac2e72efbd,5,FINISHED,/home/abhinawap/StudySes/mulegraph/mlruns/5/65e8d161829d483f93edb1ac2e72efbd/artifacts,2026-09-19 06:34:23.314000+00:00,2026-09-19 07:10:59.509000+00:00,,,,,,,,,,,,,,,,,,,,,,,,,cuda,,,,,0,,,,,,a22c7accccccd0ed,"[0, 1, 2, 3, 4]",260,2023.1,,elliptic_rolling.edf06ea-dirty,edf06ea-dirty,elliptic_pp,,abhinawap,/home/abhinawap/StudySes/mulegraph/.venv/bin/mulegraph,,,LOCAL,,,,parent
